date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:35:27	110103/110103	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20May%202016%2014:06:32%20GMT	https://demo.dethemes.com/forever/versions/onepage/index.html	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/index.html	(from )
13:35:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2008:05:28%20GMT	https://demo.dethemes.com/robots.txt		(from )
13:35:29	2033/2033	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:38:37%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/favicon.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/favicon.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:30	1692/1692	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202015%2004:36:58%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/preloader.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/preloader.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:30	2461/2461	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202015%2004:36:57%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/preloader-default.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/preloader-default.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:30	113498/113498	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202015%2004:51:00%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/bootstrap/bootstrap.min.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/bootstrap/bootstrap.min.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:30	5213/5213	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202015%2004:51:03%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/flexslider/flexslider.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/flexslider/flexslider.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:31	62246/62246	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202015%2004:50:49%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/animate/animate.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/animate/animate.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:31	879/879	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202015%2004:51:02%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/countdown/jquery.countdown.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/countdown/jquery.countdown.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:32	7782/7782	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202015%2004:51:10%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/magnific-popup/magnific-popup.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/magnific-popup/magnific-popup.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:32	1476/1476	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202015%2004:51:11%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/owlcarousel/owl.carousel.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/owlcarousel/owl.carousel.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:32	1665/1665	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202015%2004:51:12%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/owlcarousel/owl.theme.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/owlcarousel/owl.theme.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:33	79856/79856	---M--	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202015%2004:57:16%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/fonts/fontello/css/fontello.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/fonts/fontello/css/fontello.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:36	74743/74743	---M--	200	added ('OK')	text/css	date:Wed,%2006%20Jun%202018%2014:45:06%20GMT	https://demo.dethemes.com/forever/versions/onepage/css/style.css	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/css/style.css	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:42	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/www.google-analytics.com/analytics.js	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:42	39871/39871	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:39:27%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/him2.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/him2.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:42	94857/94857	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:38:16%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/attachment-couple.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/attachment-couple.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:42	243956/243956	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:40:21%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/slide-image-1920-i.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/slide-image-1920-i.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:43	3732/3732	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202015%2004:34:49%20GMT	https://demo.dethemes.com/forever/versions/onepage/him.html	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/him.html	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:44	44804/44804	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:39:26%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/her2.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/her2.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:45	3692/3692	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202015%2004:34:50%20GMT	https://demo.dethemes.com/forever/versions/onepage/her.html	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/her.html	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:46	2287/2287	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202015%2004:39:21%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/heart-icon.png	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/heart-icon.png	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:46	22442/22442	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:38:49%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/gallery-1.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/gallery-1.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:47	254949/254949	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:39:43%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/parallax-image-3.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/parallax-image-3.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:48	19260/19260	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:39:01%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/gallery-9.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/gallery-9.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:48	60355/60355	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:37:34%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/attachment-1.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/attachment-1.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:49	46671/46671	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:38:13%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/attachment-9.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/attachment-9.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:49	29276/29276	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:38:57%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/gallery-2.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/gallery-2.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:49	74029/74029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:38:05%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/attachment-2.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/attachment-2.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:50	18428/18428	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:38:57%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/gallery-3.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/gallery-3.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:50	52587/52587	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:38:06%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/attachment-3.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/attachment-3.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:51	139460/139460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:40:05%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/slide-image-1920-d.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/slide-image-1920-d.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
13:35:51	28256/28256	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2004:38:58%20GMT	https://demo.dethemes.com/forever/versions/onepage/images/gallery-4.jpg	C:/Users/Bungee/Desktop/wedding-starter-template/wedding/demo.dethemes.com/forever/versions/onepage/images/gallery-4.jpg	(from https://demo.dethemes.com/forever/versions/onepage/index.html)
